Species,SPAD,L_Aarea,L_Amass,L_Con,L_Ci,L_iWUE,L_NightRespArea,L_NightRespmass,LA,L_Peri,L_Circ,LS,LMA,L_FreshMass,L_DryMass,LWC,LDMC,L_MidribT,L_LaminaT,L_Tough,L_life,LN,LD15N,LPNUE,LC,LD13C,LCN,LP,Leaf_N_P,L_VeinD,L_T_activity,LTD,L_LipidC,L_AshC,WPTB,WPBMF,WPSMF,WPLMF,WPRMF,WPFB,WPFF,FPFM,FDFM,FRFM,FTFM,FPDM,FDDM,FRDM,FTDM,FPWC,FDWC,FRWC,FTWC,P_D,P_T,D_T,R_T,FRL,FRW,FDD,FDC,FTD,FTC,FTA,FDA,FPA,FRN,FPD,FAIR,FPAF,FDAF
H_annuus,40.42155775,43.7963834,1039.849641,1.877407271,332.9581949,23.32812069,-0.867246566,-20.59087897,127.309,69.477,0.331,0.699,42.11799637,4.6395,0.5362,7.652555017,0.115572799,1.86,0.44,65.78388931,59,4.59,1.58,22654.67627,41.39,-31.95,9.017429194,0.5258,8.729554964,10.24295994,0,130,4.485981308,19.08127208,99.73,0.063270831,0.595708413,0.136869548,0.204151208,189,219,1.1466,2.8927,1.31715,5.35645,0.11285,0.5184,0.1792,0.81045,9.160389898,4.580054012,6.350167411,5.60922944,0.217689043,0.13924363,0.639644642,0.221111728,4.39,1.495,2.66,8.356636459,11.44,35.93981996,102.7878851,5.557163245,97.23072183,20.5,2.4531401,17.49646673,0.94593562,0.05406438
H_annuus,39.78695332,45.17699951,1062.406081,1.805876134,330.4735492,25.01666569,-1.285502711,-30.23055784,97.476,56.518,0.383,0.827,42.52328778,3.2126,0.4145,6.750542823,0.129023221,1.46,0.57,80.63831593,52,4.51,2.5,23556.67585,41.94,-31.18,9.299334812,0.4829,9.339407745,8.719029571,0,138,3.743315508,20.11605416,84.28,0.069292833,0.546748932,0.189012814,0.19494542,186,210,0.9241,3.137066667,1.726833333,5.788,0.146833333,0.444933333,0.310333333,0.9021,5.293530079,6.050644291,4.564446831,5.416140118,0.330011987,0.162768355,0.493219525,0.34401212,3.696666667,1.103333333,2.86,8.984954989,10.25333333,32.21179667,82.56957214,6.424242817,76.14532933,21,2.337240423,11.85280997,0.922196002,0.077803998
H_annuus,37.61090121,33.30574168,679.5925518,2.333711439,352.5719217,14.27157665,-0.911479763,-19.54152992,86.577,55.638,0.351,0.842,49.00839715,2.9038,0.4243,5.843742635,0.146118879,1.34,0.58,110.3471692,66,4.18,2.09,16258.19502,42.43,-30.79,10.1507177,0.2833,14.75467702,13.36504853,0.250668078,100,4.989154013,19.80952381,99.21,0.09374055,0.470013104,0.199475859,0.236770487,193,221,0.81685,4.2156,1.76155,6.794,0.1035,0.7227,0.247,1.0732,6.892270531,4.833125778,6.131781377,5.330600075,0.143212951,0.096440552,0.673406634,0.230152814,4.05,0.95,3.65,11.46681319,11.75,36.91371368,108.4340339,10.46346703,97.9705669,21.5,1.874976042,9.363107525,0.903503848,0.096496152
H_annuus,42.65760907,34.14707312,905.7960448,2.451201478,353.6127497,13.93074924,-0.941886997,-20.46894916,88.704,58.858,0.322,0.699,37.6984127,2.8008,0.3344,7.375598086,0.119394459,1.53,0.49,72.15007215,66,5.68,1.97,15947.11347,42.7,-31.59,7.517605634,0.542,10.4797048,9.816528355,0,105,6.785714286,17.59259259,154.11,0.083382,0.558821621,0.169229771,0.188566608,178,198,0.9742,2.9038,1.15155,5.02955,0.1557,0.6777,0.17995,1.01335,5.256904303,3.284786779,5.399277577,3.963290077,0.229747676,0.153648789,0.668771895,0.177579316,3.5,1.25,3.25,10.21017612,10.25,32.2013247,82.51589454,8.295768101,74.22012644,22.5,2.203683827,8.946745562,0.899464604,0.100535396
H_annuus,36.40077822,27.44088548,593.9183661,2.134445909,356.4051101,12.8562103,-0.941974856,-20.50971081,57.442,40.506,0.44,0.894,46.20312663,1.6638,0.2654,5.269027882,0.159514365,1.08,0.47,99.73686444,35,4.83,2.74,12296.4465,44.14,-30.42,9.138716356,0.4981,9.696848022,11.63422561,0,129,5.009633911,16.60583942,74.46,0.082728982,0.420225624,0.225355896,0.271689498,182,205,1.33355,2.6531,1.89215,5.8788,0.135,0.587,0.2395,0.9615,8.878148148,3.519761499,6.900417537,5.114196568,0.229982964,0.140405616,0.61050442,0.249089964,3.5,1.1,3.3,10.36725576,10.3,32.35840433,83.32289115,8.552985999,74.76990516,21,2.025608367,8.741965106,0.897351305,0.102648695
H_argophyllus,42.50227775,39.67717721,1088.412864,1.551380568,329.5364895,25.57539911,-0.972832744,-26.68646682,34.948,34.089,0.378,0.849,36.45416047,1.0853,0.1274,7.518838305,0.117386898,1.01,0.53,82.76037688,103,5.02,1.63,21681.53116,40.65,-30.7,8.097609562,0.391697018,12.46053371,7.927652618,0.177623439,250,4.564315353,18.01531146,127.02,0.130688081,0.501259644,0.215635333,0.152416942,196,228,1.6584,3.3645,1.432,6.4549,0.2114,0.6221,0.20165,1.03515,6.844843898,4.408294486,6.10141334,5.235714631,0.33981675,0.20422161,0.600975704,0.194802686,4.305,1.61,3.29,10.33583983,11.9,37.38495258,111.2202339,8.50122826,102.7190057,20,1.935014506,12.08284292,0.923564014,0.076435986
H_argophyllus,43.5591997,39.78215422,859.6847597,1.44583079,328.2026348,27.51508303,-1.171718852,-25.32062075,89.443,48.565,0.477,0.887,46.27528146,3.1533,0.4139,6.618506886,0.131259316,1.43,0.57,89.12655971,79,4.73,2.95,18175.15348,40.29,-30.81,8.517970402,0.5119,9.240085954,5.995543524,0,1050,3.743315508,17.94392523,111.39,0.074243648,0.563246252,0.224885537,0.137624562,196,221,1.8853,6.3486,2.8176,11.0515,0.2405,1.142,0.2901,1.6726,6.839085239,4.559194396,8.712512927,5.607377735,0.210595447,0.143788114,0.682769341,0.173442545,4.31,1.36,3.91,12.28362728,12.53,39.36415595,123.3082185,12.00724566,111.3009728,29,2.360866164,9.269484109,0.902624125,0.097375875
H_argophyllus,42.81144679,43.74479764,866.5838508,1.223617408,312.8639887,35.75038845,-1.131630575,-22.41758641,73.396,46.961,0.418,0.897,50.47959017,2.5674,0.3705,5.929554656,0.144309418,1.37,0.56,76.39419404,151.5,4.66,2.88,18596.21997,41.61,-30.43,8.929184549,0.4396,10.60054595,8.781718866,0.178414635,650,3.495145631,18.04222649,89.42,0.14001342,0.453366137,0.217848356,0.188772087,191,212,1.27245,2.7734,1.50665,5.5525,0.1792,0.54165,0.2341,0.95495,6.100725446,4.120280624,5.435924818,4.814440547,0.330840949,0.187653804,0.567202471,0.245143725,3.425,1.61,2.525,7.93252145,9.375,29.45243113,69.02913545,5.007404166,64.02173129,19.5,2.458234765,12.78541319,0.927459556,0.072540444
H_argophyllus,45.99411656,44.48630239,704.9390749,1.511892575,321.8247618,29.4242482,-1.107123972,-24.56756653,94.998,51.552,0.449,0.884,63.10659172,3.7338,0.5995,5.228190158,0.160560287,1.45,0.83,89.12655971,168.5,3.74,2.71,18848.63837,42.32,-29.89,11.31550802,0.3592,10.41202673,9.617137796,0.124984432,750,3.853211009,17.58034026,175.97,0.062283344,0.552423709,0.186850031,0.198442916,189,210,2.58045,4.77635,2.38465,9.74145,0.3055,0.6261,0.35885,1.29045,7.446644845,6.628733429,5.645255678,6.548878298,0.487941223,0.236739122,0.485179589,0.278081289,5.45,1.8,3.5,10.99557429,14.4,45.23893421,162.8601632,9.621127502,153.2390357,12.1,1.100442749,15.92734694,0.940923997,0.059076003
H_argophyllus,43.18969136,43.15282524,812.9813849,2.082694014,337.1769894,20.71971444,-0.950751353,-20.9309722,98.418,52.958,0.441,0.859,53.07972119,3.6542,0.5224,5.995022971,0.142958787,1.42,0.59,76.39419404,74,4.67,2.39,17408.59497,42.55,-30.65,9.111349036,0.3227,14.47164549,9.251601583,0.209791424,850,5.215827338,18.4675835,107.95,0.090226957,0.488188976,0.234367763,0.187216304,193,212,1.7104,4.8539,1.98665,8.55095,0.20945,0.87885,0.28685,1.37515,7.166149439,4.523013028,5.925745163,5.218194379,0.238322808,0.152310657,0.639093917,0.208595426,4.4,1.65,3.8,11.93805208,12.6,39.58406744,124.6898124,11.34114948,113.3486629,21,1.75908095,9.994459834,0.9090451,0.0909549
H_argophyllus,42.81144679,40.79289243,728.4045929,1.652657041,333.4624562,24.68321703,-1.033678008,-22.533589,88.638,51.921,0.413,0.88,56.00306866,3.3258,0.4964,5.69983884,0.149257322,1.89,0.75,78.51625499,108,3.8,2.91,19168.54192,41.27,-29.73,10.86052632,0.3641,10.43669322,7.752028872,0,850,3.958333333,18.92430279,168.15,0.058281296,0.556170086,0.22093369,0.164614927,193,217,1.89735,3.9657,2.25315,8.1162,0.2343,0.97285,0.3464,1.55355,7.097951344,3.076373542,5.504474596,4.224292749,0.240838773,0.150815873,0.626210936,0.22297319,4.25,1.55,4,12.56637061,12.5,39.26990817,122.718463,12.56637061,110.1520924,21.5,1.710915638,8.765625,0.8976,0.1024
H_argophyllus,43.18969136,40.31694233,817.0909732,1.649310492,332.4120282,24.44472556,-1.02951695,-23.03631768,115.662,55.939,0.464,0.875,49.34204838,4.0269,0.5707,6.056071491,0.14172192,1.69,0.51,114.5912911,92.5,4.74,2.51,17238.20619,41.83,-30.28,8.824894515,0.3812,12.43441763,7.920375697,0,400,3.448275862,19.12350598,118.03,0.052190121,0.538507159,0.202321444,0.206981276,193,212,1.86115,4.6141,2.19205,8.6673,0.2523,0.9378,0.3191,1.5092,6.376734047,3.920132224,5.869476653,4.742976411,0.269033909,0.167174662,0.621388815,0.211436523,4.05,2.1,3.9,12.25221135,12,37.69911184,113.0973355,11.94590607,101.1514295,20.5,1.67316735,8.467455621,0.894375,0.105625
H_argophyllus,37.92564578,41.27533479,862.2539613,1.537367154,328.8507546,26.84806598,-0.994345606,-20.77217403,136.915,60.806,0.465,0.88,47.86911587,4.5921,0.6554,6.006560879,0.142723373,1.72,0.54,84.88243782,69,4.18,2.86,20628.0852,42.3,-30.71,10.11961722,0.4509,9.270348193,9.156236731,0,1050,3.736654804,16.92913386,399.45,0.110326699,0.607910877,0.185505069,0.096257354,205,223,1.6779,3.8831,2.0534,7.6144,0.1966,0.7295,0.2805,1.2066,7.534587996,4.322960932,6.320499109,5.310624896,0.269499657,0.162937179,0.604591414,0.232471407,4.3,1.4,2.7,8.482300165,11.3,35.49999699,100.2874915,5.725552611,94.56193887,20,2.357851009,16.51577503,0.942908607,0.057091393
H_argophyllus,38.73589486,43.23454405,986.5251907,1.53298747,325.2007579,28.20280328,-1.289740728,-29.42928498,105.556,55.863,0.425,0.833,43.82507863,3.6696,0.4626,6.932555123,0.126062786,1.31,0.57,76.39419404,51,4.68,2.93,21079.59809,41.65,-31.15,8.89957265,0.4659,10.04507405,6.726869141,0.13011318,500,4.129263914,16.92307692,197.5857303,0.122841399,0.542390056,0.190400152,0.144368392,193,214,1.6966,3.2542,1.6401,6.5909,0.20555,0.5842,0.23795,1.0277,7.25395281,4.570352619,5.892624501,5.413252895,0.351848682,0.20000973,0.568453829,0.231536441,4.665,1.765,2.645,8.309512569,11.975,37.62057203,112.6265875,5.494665186,107.1319223,19,2.286536044,19.49744319,0.951213427,0.048786573
H_argophyllus,36.40077822,45.37307391,773.2995587,1.861665661,331.1605679,24.37229996,-1.282997928,-28.34449416,93.635,52.48,0.427,0.85,58.67464089,3.5286,0.5494,5.422642883,0.155699144,1.57,0.65,129.4457177,76.5,3.94,3.3,19626.89235,42.22,-31.18,10.71573604,0.401,9.825436409,10.51709392,0,500,5.394190871,15.44401544,256.09,0.221367488,0.542036003,0.176344254,0.060252255,249,277,0.8711,1.5116,0.8242,3.2069,0.1279,0.3215,0.1381,0.5875,5.810789679,3.701710731,4.96813903,4.458553191,0.397822706,0.217702128,0.547234043,0.23506383,4,1.5,2.5,7.853981634,10.5,32.98672286,86.59014751,4.908738521,81.68140899,18,2.291831181,16.64,0.943310658,0.056689342
H_argophyllus,38.63682953,39.83573052,947.6629788,1.499978769,329.6188808,26.55752958,-1.084402585,-24.29337976,141.903,62.837,0.452,0.832,42.03575682,4.6605,0.5965,6.813076278,0.127990559,2.13,0.64,91.24862066,85,5.06,1.47,18728.51737,41.8,-31.64,8.260869565,0.4885,10.35823951,7.427555333,0,700,3.724394786,15.31190926,314.72,0.331723437,0.440105491,0.14781393,0.080357143,245,270,1.1979,2.10015,1.1991,4.49715,0.1412,0.42935,0.1907,0.76125,7.483711048,3.891463841,5.287886733,4.907586207,0.328869221,0.185484401,0.564006568,0.250509031,4.15,1.8,2.95,9.267698328,11.25,35.34291735,99.40195505,6.834927517,92.56702754,13,1.402721532,13.5432347,0.931239506,0.068760494
H_argophyllus,37.28984027,43.42531503,946.3925068,1.352070559,318.987803,32.11763968,-1.265566004,-28.06505845,98.921,53.126,0.44,0.868,45.88510023,3.0644,0.4539,5.751266799,0.14812035,1.93,0.63,87.00449877,69,4.84,2.88,19553.56419,42.65,-29.96,8.811983471,0.4281,11.30576968,10.02171513,0,750,4.233870968,15.87301587,296.1,0.267105708,0.487504222,0.180141844,0.065248227,217,242,0.9302,1.562,0.6857,3.1779,0.1112,0.3135,0.1015,0.5262,7.365107914,3.98245614,5.755665025,5.039338655,0.354704944,0.211326492,0.595781072,0.192892436,4.7,1.9,2.5,7.853981634,11.9,37.38495258,111.2202339,4.908738521,106.3114954,13,1.655211408,21.6576,0.955864699,0.044135301
H_argophyllus,41.28657923,46.52106761,953.8690861,1.388846684,315.9383801,33.49618653,-0.987849938,-20.25489883,129.934,61.126,0.437,0.865,48.77091446,4.4311,0.6337,5.992425438,0.143011893,1.57,0.64,97.6148035,83.5,4.76,2.4,20039.26651,43.2,-31.3,9.075630252,0.3611,13.18194406,9.416317569,0,600,5.37428023,14.36672968,416.82,0.069502423,0.633726789,0.152343937,0.144426851,186,205,0.8711,2.34955,1.26305,4.4837,0.175,0.48265,0.19605,0.8537,3.977714286,3.868020305,5.442489161,4.252079185,0.362581581,0.204990043,0.56536254,0.229647417,4.07,1.85,3.01,9.456193887,11.15,35.02875809,97.64266317,7.1157859,90.52687727,15.5,1.639137288,12.72197879,0.927124213,0.072875787
H_argophyllus,43.63208821,44.44287695,1081.612955,1.391501443,318.1998705,31.93879329,-1.0484461,-25.51618982,99.904,53.658,0.436,0.873,41.08944587,3.1205,0.4105,6.601705238,0.131549431,1.21,0.53,103.9809863,66,5.59,1.83,19349.06896,42.09,-30.89,7.529516995,0.3091,18.08476221,7.076012231,0.14905823,600,4.634581105,16.73003802,302.73,0.052621148,0.612195686,0.230898821,0.104284346,212,240,1.5788,3.0772,1.922,6.578,0.2133,0.61145,0.2793,1.10405,6.401781528,4.032627361,5.881489438,4.958063494,0.348842914,0.193197772,0.553824555,0.252977673,4.29,1.755,2.795,8.780751467,11.375,35.73561643,101.6231592,6.135550087,95.48760915,19.5,2.220766648,15.56300703,0.93962449,0.06037551
H_argophyllus,42.02702499,41.4581751,912.7650358,1.156729051,313.4482014,35.84086962,-1.262122329,-27.78755047,99.911,54.36,0.425,0.832,45.42042418,2.9526,0.4538,5.50639048,0.153695048,1.31,0.58,82.76037688,83.5,4.33,2.04,21080.02392,41.79,-31.54,9.651270208,0.3633,11.91852464,8.95329487,0,850,5.903398927,16.796875,370.75,0.144544842,0.664814565,0.171031693,0.019608901,259,294,2.1063,3.9185,2.6544,8.6792,0.2904,0.7807,0.4251,1.4962,6.253099174,4.019213526,5.244177841,4.800828766,0.37197387,0.194091699,0.521788531,0.28411977,5.2,2,3.6,11.30973355,14,43.98229715,153.93804,10.1787602,143.7592798,21,1.856807669,14.12345679,0.933877551,0.066122449
H_argophyllus,37.71650555,43.62561887,1036.108448,1.548025161,324.5245615,28.18146628,-1.027586012,-22.54875218,114.57,56.663,0.448,0.858,42.10526316,4.0119,0.4824,7.316542289,0.120242279,1.54,0.54,70.0280112,90.5,4.87,1.38,21275.32748,41.57,-30.94,8.535934292,0.5474,8.896602119,8.238974806,0,600,4.048582996,18.05054152,178.12,0.088311251,0.545194251,0.204356614,0.162137885,198,224,1.7571,4.6272,2.5838,8.9681,0.2407,0.83005,0.36235,1.4331,6.299958455,4.57460394,6.130674762,5.25783267,0.289982531,0.167957574,0.579198939,0.252843486,5.095,1.46,3.955,12.42499894,14.145,44.43782809,157.1432696,12.28521771,144.8580519,23,1.851106797,11.79124826,0.921821547,0.078178453
H_argophyllus,40.68601006,42.30871168,908.4713759,1.168632331,313.072472,36.20361217,-1.076095204,-24.28345208,113.761,60.163,0.395,0.821,46.57132058,4.445,0.5298,7.389958475,0.119190101,2.07,0.65,72.15007215,68,4.6,1.18,19749.37774,40.35,-30.69,8.77173913,0.4493,10.23814823,5.885209251,0,550,4.655870445,18.87159533,313.02,0.043926906,0.66855153,0.180467702,0.107053862,217,240,1.5708,2.64525,1.4716,5.68765,0.1956,0.52805,0.21865,0.9423,7.030674847,4.0094688,5.730391036,5.035922742,0.370419468,0.207577205,0.560384166,0.232038629,4.73,1.765,2.575,8.089601083,12.035,37.80906759,113.7580321,5.207680697,108.5503514,15,1.854232347,20.84427939,0.954221424,0.045778576
H_cusickii,37.6,39.43603074,933.2667075,1.344297522,326.9640078,29.3357907,-0.779313971,-18.44272281,11.809,24.299,0.251,0.91,42.25590651,0.4155,0.0499,7.326653307,0.12009627,0.94,0.56,174.0089975,148,5.21,2.81,17912.98863,44.21,-31.79,8.485604607,0.398785861,13.90916308,9.577246296,0,48,4.930115213,18.00164693,10.4,0.694230769,0.124038462,0.180769231,0.000961538,196,217,0.4322,1.0868,0.241,1.76,0.0709,0.2058,0.0387,0.3154,5.095909732,4.280855199,5.227390181,4.580215599,0.344509232,0.224793912,0.652504756,0.122701332,4.2,1.1,1.7,5.340707511,10.1,31.7300858,80.11846665,2.269800692,77.84866596,10,1.872411095,34.29757785,0.971669444,0.028330556
H_cusickii,37.2,42.71335204,956.7394446,1.31064931,320.4428062,32.58945907,-1.149377355,-25.74498604,9.654,17.845,0.381,0.977,44.64470686,0.3901,0.0431,8.051044084,0.110484491,0.7,0.54,142.1780834,34.5,5.66,2.1,16903.52376,43.84,-32.21,7.745583039,0.399038057,13.86971566,7.381627017,0.067697444,40,5.007105116,18.02558118,25.37,0.324793063,0.25620812,0.369728025,0.049270792,200,214,0.3507,0.8265,0.2616,1.4388,0.0431,0.1399,0.0417,0.2247,7.136890951,4.907791279,5.273381295,5.403204272,0.308077198,0.191811304,0.622607922,0.185580774,4,1.4,1.8,5.654866776,9.8,30.78760801,75.42963961,2.544690049,72.88494956,9,1.591549431,28.64197531,0.966264057,0.033735943
H_cusickii,39,42.02836455,956.2633507,1.377005778,325.7735337,30.52156006,-0.838679707,-19.08231918,12.15,26.406,0.219,0.91,43.95061728,0.4829,0.0534,8.043071161,0.110581901,0.62,0.39,146.4222052,30,5.93,2.41,16125.85752,43.13,-32.74,7.273187184,0.5298,11.19290298,8.743201307,0.249371733,49,5.024803986,19.11764706,80.35191591,0.299125841,0.392003687,0.246605592,0.062264878,189,203,0.315783063,0.814182616,0.302462869,1.432428548,0.047315937,0.180626193,0.062243015,0.290185144,5.996175205,3.96009919,4.566226926,4.238559009,0.299968511,0.176312745,0.61352064,0.210166613,3.209823861,0.943452493,1.569907292,4.932009216,7.989555015,25.09992734,52.19408457,2.036635523,50.15744905,12.79820325,2.678601501,26.81511835,0.958397121,0.041602877
H_cusickii,38.8,49.80255871,1092.098966,1.587340347,323.0775608,31.37484585,-1.212313171,-27.68608886,10.131,22.791,0.245,0.89,45.60260586,0.3766,0.0462,7.151515152,0.12267658,0.88,0.37,152.7883881,81,5.47,1.5,19965.24618,43.77,-33.23,8.001828154,0.395713248,14.00437993,8.569495102,0.263793826,27,7.409299949,17.97793532,18.7,0.331550802,0.289839572,0.286631016,0.09197861,186,200,0.29665,0.6755,0.2247,1.19685,0.0332,0.10365,0.1363,0.27315,7.935240964,5.51712494,0.648569332,3.381658429,0.320308731,0.121544939,0.379461834,0.498993227,2.6,1.05,1.15,3.612831552,6.35,19.94911335,31.66921744,1.038689071,30.63052837,11,3.044703259,29.48960302,0.967201934,0.032798066
H_cusickii,38.5,28.36635328,464.1404715,0.634296664,308.22872,44.72095615,-1.27914189,-29.51625429,5.825,17.931,0.228,0.946,61.11587983,0.2267,0.0356,5.367977528,0.15703573,0.61,0.43,167.6428147,94,4.46,2.24,10406.73703,43.03,-32.76,9.647982063,0.417780366,12.82328459,9.748842184,0.361690014,50,6.072874494,16.96589293,100.4957802,0.280865513,0.436277348,0.216157754,0.066699383,182,196,0.33055,0.82715,0.2069,1.3646,0.0502,0.1176,0.02585,0.19365,5.584661355,6.033588435,7.003868472,6.046733798,0.426870748,0.259230571,0.607281177,0.133488252,3.94,0.795,1.4,4.398229715,9.28,29.15397983,67.63723319,1.5393804,66.09785279,11.5,2.614688351,42.93795918,0.977240636,0.022759364
H_cusickii,36.8,45.8542056,910.2323341,1.51205458,327.5801412,30.32576086,-1.315516734,-26.11376321,6.908,18.175,0.263,0.926,50.37637522,0.2616,0.0348,6.517241379,0.133027523,0.83,0.47,154.910449,81,5.2,2.49,17504.46796,43.22,-32.18,8.311538462,0.396898483,13.4503067,9.503785779,0,41,4.814098951,18.03233293,11.1,0.46036036,0.23963964,0.284684685,0.015315315,184,198,0.292518976,0.779377456,0.282595806,1.354492238,0.044018969,0.171677601,0.057415153,0.273072194,5.981789532,4.077209891,4.667915514,4.301151591,0.295503226,0.173902486,0.61484087,0.211256643,3.123826673,0.94540276,1.548607721,4.865094638,7.796261066,24.49267649,49.67177636,1.97627866,47.6954977,12.27233651,2.60022173,26.3295121,0.956663499,0.0433365
H_cusickii,40.7,41.60390646,847.1416126,1.333731694,325.9229079,31.1936101,-1.069333186,-21.77383609,8.267,21.493,0.225,0.928,49.11092295,0.3021,0.0406,6.4408867,0.134392585,0.73,0.39,167.6428147,31,5.3,0.23,15983.80401,44.24,-33.63,8.347169811,0.389411482,14.11275106,10.03350575,0.094244992,33,5.068020631,17.8658038,71.36631399,0.291046246,0.40439609,0.242958966,0.061598696,186,196,0.2197,0.5627,0.2424,1.0248,0.0783,0.149,0.08,0.3073,1.80587484,2.776510067,2.03,2.334851936,0.525503356,0.25479987,0.484868207,0.260331923,2.75,0.75,1.52,4.775220833,7.02,22.05398043,38.70473565,1.814583917,36.89015173,12,2.512972786,20.32981302,0.953117264,0.046882736
H_cusickii,33.1,37.56413707,1044.234226,1.100067105,321.2037672,34.14713238,-1.321187873,-30.54396591,8.562,23.027,0.203,0.785,35.97290353,0.2578,0.0308,7.37012987,0.119472459,0.6,0.32,148.5442662,48,4.55,0.95,22950.20277,44.99,-32.49,9.887912088,0.399259443,13.61091611,12.1991484,0.316598813,22,5.257009346,17.30724359,41.84,0.07289675,0.530114723,0.358508604,0.038479924,182,198,0.3156,0.9736,0.30105,1.59025,0.03875,0.16235,0.0367,0.2378,7.144516129,4.996920234,7.202997275,5.687342304,0.23868186,0.162952061,0.682716569,0.154331371,3.3,1.1,1.4,4.398229715,8,25.13274123,50.26548246,1.5393804,48.72610206,10,2.273642044,31.65306122,0.969375,0.030625
H_cusickii,33.2,45.77152213,1154.118179,1.648145141,329.2243109,27.771536,-1.237973171,-28.17970226,11.271,24.452,0.237,0.959,39.65930264,0.4388,0.0447,8.81655481,0.101868733,0.92,0.38,123.0795348,87,5.57,1.56,20720.25456,41.44,-32.34,7.439856373,0.3094,18.00258565,9.499756595,0.212339085,24,4.531845666,20.73170732,23.1,0.204329004,0.335930736,0.36017316,0.0995671,193,203,0.2087,0.6983,0.23095,1.13795,0.02835,0.4902,0.10517,0.62372,6.361552028,0.424520604,1.195968432,0.824456487,0.057833537,0.045453088,0.785929584,0.168617328,3.15,0.85,1.45,4.555309348,7.75,24.34734307,47.17297719,1.651299639,45.52167755,9,1.975716535,27.56718193,0.964994797,0.035005203
H_cusickii,37.40433101,35.7558929,868.3857152,1.300357289,327.3585508,28.8283971,-1.336325024,-31.67266362,42.51837027,40.10840225,0.321757946,0.824636082,42.25625152,1.446884919,0.177474694,7.157188821,0.126424314,1.198354263,0.476476458,110.0074545,30,5.11443834,0.869879376,17071.37733,40.76510807,-30.56597611,8.194893454,0.379148664,13.95159126,7.318553838,0.301694022,82.27156759,3.806855307,18.5218278,18.3,0.075956284,0.419672131,0.466120219,0.038251366,210,224,0.31578958,0.843472874,0.369266141,1.528528595,0.046313808,0.175099743,0.058837748,0.2802513,5.8477982,3.925633861,5.235172647,4.433079199,0.284532854,0.170627727,0.620544043,0.208828227,2.784875454,0.948184095,1.720320361,5.404545807,7.290071268,22.90243434,43.69953871,2.456214698,41.24332401,14.84639248,2.873242105,19.21641111,0.938870755,0.061129243
H_cusickii,42.5,42.69387184,916.3649333,1.513639697,325.2275285,28.20609946,-1.379343688,-31.48595552,20.648,26.451,0.371,0.917,46.59046881,0.9077,0.0962,8.435550936,0.105982153,0.88,0.59,148.5442662,53,5.48,0.15,16721.98783,42.46,-32.47,7.748175182,0.4448,12.32014388,8.937814428,0.245226645,26,3.786103804,17.35159817,119.9732676,0.17854233,0.516948812,0.227700948,0.076807908,189,203,0.50765,1.19075,0.35035,2.04875,0.06925,0.2151,0.0492,0.33355,6.330685921,4.535797304,6.120934959,5.142257533,0.321943282,0.20761505,0.644880827,0.147504122,3.8,1.1,1.9,5.969026042,9.5,29.84513021,70.88218425,2.83528737,68.04689688,15,2.512972786,24,0.96,0.04
H_cusickii,31.2,40.02848001,853.8575143,1.255624597,326.4097247,31.87933727,-1.592856661,-33.97762365,6.826,19.764,0.22,0.864,46.87957808,0.273,0.032,7.53125,0.117216117,0.89,0.42,131.5677786,71.5,4.94,0.56,17284.56507,42.39,-31.78,8.58097166,0.402851382,13.50416833,8.179173533,0,35,4.880100228,17.94324558,109.8624638,0.286862988,0.434300548,0.223122299,0.055714163,204.8461138,230.3318408,0.306699788,0.756122859,0.282554777,1.345377424,0.045053511,0.175449802,0.05889827,0.2795398,5.982628889,3.768544659,4.419644132,4.145878022,0.295793883,0.173686987,0.616788257,0.209524753,3.194951274,0.891421102,1.533981328,4.81914447,7.923883876,24.89361537,51.07784631,1.924474416,49.1533719,13.37019878,2.862161429,27.6869216,0.959224347,0.040775651
H_cusickii,37.1,46.69195685,871.8498154,1.540595948,325.5712131,30.30772404,-1.211891756,-27.05519123,8.72,21.858,0.229,0.879,53.55504587,0.3417,0.0467,6.316916488,0.136669593,0.96,0.56,174.0089975,58,4.84,0.49,18013.42594,39.92,-32.66,8.247933884,0.338,14.31952663,11.00874642,0.19313344,38,4.928493858,18.21705426,70.87902908,0.299095081,0.38906753,0.252043353,0.059794034,189,205,0.290276573,0.755622837,0.272261454,1.318160863,0.04418537,0.166027193,0.057068609,0.267281172,5.91341884,4.055082986,4.585983836,4.270827194,0.302936685,0.177298747,0.610052978,0.212648273,3.148663217,0.91998082,1.519228822,4.772798107,7.816555256,24.55643257,49.84943301,1.900302816,47.9491302,12.41192768,2.697200669,27.34537267,0.958946653,0.041053345
H_cusickii,38.9,49.11940207,1119.220661,1.342426569,312.4772047,36.59001037,-1.284489762,-28.35861922,7.337,16.692,0.331,0.949,43.88714734,0.2431,0.0322,6.549689441,0.13245578,0.6,0.44,150.6663271,78.5,5.39,3.91,20764.76181,41.88,-33.68,7.769944341,0.432,12.47685185,8.872123295,0.20776044,54,4.793068102,15.78947368,3.13,0.47284345,0.261980831,0.265175719,0,196,217,0.1747,0.7146,0.1702,1.0595,0.0261,0.134,0.0266,0.1867,5.69348659,4.332835821,5.398496241,4.674879486,0.194776119,0.139796465,0.717728977,0.142474558,3,0.6,1.4,4.398229715,7.4,23.24778564,43.00840343,1.5393804,41.46902303,12,2.728370453,26.93877551,0.964207451,0.035792549
